step,split,ce,cert,top1,top5,cell_err_m,n,sec
7266,train,3.4805,0.3096,0.0132,0.0464,17.78,151,3.8
7267,train,3.3848,0.3274,0.0570,0.2342,21.10,158,1.7
7268,train,3.4996,0.2739,0.0190,0.1266,14.18,158,3.0
7269,train,3.1869,0.3362,0.0316,0.4620,7.90,158,3.6
7270,train,3.4024,0.3171,0.0127,0.1582,12.38,158,5.7
7271,train,nan,1.0408,nan,nan,nan,0,2.2
7272,train,4.5078,0.4837,0.0000,0.0350,22.44,143,3.9
7273,train,3.7301,0.3567,0.0067,0.0600,21.25,150,1.6
7274,train,4.3577,0.3932,0.0000,0.0305,36.41,131,0.8
7275,train,3.8474,0.2948,0.0064,0.0510,20.55,157,3.8
7276,train,3.2102,0.3729,0.1097,0.4194,7.86,155,2.8
7277,train,3.4682,0.3347,0.0186,0.1429,17.79,161,3.8
7278,train,4.4369,0.2765,0.0197,0.1250,12.05,152,1.4
7279,train,4.1022,0.2862,0.0064,0.0577,14.85,156,2.4
7280,train,3.6646,0.3059,0.0062,0.1491,13.97,161,3.1
7281,train,3.9411,0.4679,0.0000,0.0000,25.37,160,5.2
7282,train,3.2200,0.3893,0.1293,0.5170,6.95,147,1.0
7283,train,6.0281,0.2986,0.0000,0.0000,21.27,159,1.5
7284,train,nan,1.0152,nan,nan,nan,0,4.0
7285,train,3.7780,0.2584,0.0189,0.1509,10.32,159,1.0
7286,train,4.1673,0.3131,0.0258,0.1161,11.74,155,1.1
7287,train,4.2123,0.4186,0.0255,0.1019,23.93,157,1.4
7288,train,3.2417,0.2682,0.0943,0.4151,11.34,159,1.8
7289,train,3.1222,0.3002,0.1111,0.4510,7.88,153,2.1
7290,train,nan,1.2507,nan,nan,nan,0,2.5
7291,train,3.9915,0.3546,0.0000,0.0290,26.17,138,0.5
7292,train,4.0273,0.6873,0.0000,0.0875,49.65,160,4.1
7293,train,4.1550,0.3563,0.0382,0.1338,14.36,157,1.2
7294,train,3.2858,0.3241,0.0461,0.1579,24.86,152,2.2
7295,train,3.2098,0.3323,0.1064,0.4255,7.48,141,2.2
7296,train,5.5939,0.3572,0.0000,0.0000,51.78,157,3.8
7297,train,4.3068,0.2859,0.0127,0.1083,8.01,157,3.6
7298,train,nan,0.6845,nan,nan,nan,0,3.6
7299,train,3.5881,0.3372,0.0125,0.2000,14.11,160,1.5
7300,train,2.9079,0.3370,0.1458,0.6111,13.50,144,3.1
7301,train,nan,1.1428,nan,nan,nan,0,2.4
7302,train,4.1909,0.3579,0.0000,0.0197,38.89,152,2.2
7303,train,3.8364,0.2786,0.0000,0.1069,15.12,159,2.1
7304,train,nan,0.9376,nan,nan,nan,0,1.7
7305,train,3.6028,0.5133,0.0063,0.1069,17.69,159,3.8
7306,train,4.2871,0.2423,0.0316,0.1203,8.77,158,1.5
7307,train,nan,1.7875,nan,nan,nan,0,2.2
7308,train,3.7816,0.3230,0.0408,0.1088,19.65,147,0.9
7309,train,nan,0.9519,nan,nan,nan,0,5.6
7310,train,5.0037,0.3194,0.0127,0.0380,14.12,158,0.7
7311,train,3.2562,0.2747,0.0065,0.1503,14.26,153,4.1
7312,train,3.5693,0.5271,0.0131,0.1569,14.29,153,3.4
7313,train,3.5827,0.2999,0.0000,0.0190,25.28,158,2.4
7314,train,4.9757,0.4222,0.0000,0.0123,14.43,162,2.1
7315,train,3.6418,0.4172,0.0147,0.1691,16.14,136,4.2
7316,train,3.5769,0.2795,0.0312,0.3313,10.68,160,0.6
7317,train,3.4546,0.2501,0.1043,0.3190,8.92,163,1.8
7318,train,nan,0.5379,nan,nan,nan,0,3.0
7319,train,6.6838,0.5315,0.0000,0.0000,42.08,158,5.4
7320,train,3.4400,0.3382,0.0411,0.2877,11.05,146,2.9
7321,train,nan,1.2228,nan,nan,nan,0,1.3
7322,train,4.4396,0.2617,0.0000,0.0000,32.76,160,1.2
7323,train,3.2226,0.3814,0.0370,0.2963,15.95,162,3.0
7324,train,4.4462,0.3198,0.0000,0.0000,48.24,153,4.4
7325,train,3.3913,0.3383,0.0497,0.3043,11.16,161,4.2
7326,train,5.0598,0.3564,0.0000,0.0127,16.27,158,0.7
7327,train,3.7156,0.3413,0.0245,0.1963,9.07,163,1.7
7328,train,5.0078,0.4751,0.0000,0.0000,36.81,158,1.5
7329,train,3.5889,0.3016,0.0000,0.0000,23.71,155,3.0
7330,train,3.3150,0.3606,0.0316,0.1076,32.28,158,3.9
7331,train,3.2548,0.2650,0.0701,0.3185,8.41,157,2.7
7332,train,3.8516,0.8008,0.0397,0.1788,12.42,151,1.4
7333,train,3.7168,0.3666,0.0556,0.3210,13.34,162,5.0
7334,train,4.5366,0.4359,0.0000,0.0000,50.17,160,1.3
7335,train,4.1935,0.4653,0.0258,0.1419,13.13,155,1.0
7336,train,3.2711,0.2802,0.0403,0.4564,10.39,149,1.6
7337,train,nan,1.3145,nan,nan,nan,0,1.2
7338,train,5.0198,0.2939,0.0000,0.0000,21.87,160,1.0
7339,train,3.1852,0.2925,0.0437,0.4437,9.65,160,2.2
7340,train,3.6395,0.2540,0.0491,0.2515,9.83,163,0.7
7341,train,nan,0.8017,nan,nan,nan,0,1.3
7342,train,3.4481,0.3046,0.0255,0.1847,17.18,157,1.0
7343,train,4.4669,0.4043,0.0000,0.0759,16.22,158,5.0
7344,train,4.5389,0.2394,0.0000,0.0062,28.78,161,1.6
7345,train,4.1515,0.3393,0.0062,0.0870,10.96,161,1.2
7346,train,4.0695,0.6247,0.0068,0.0544,17.04,147,1.3
7347,train,3.3680,0.3032,0.0701,0.3822,7.92,157,1.4
7348,train,4.4521,0.4031,0.0079,0.0079,26.99,126,1.4
7349,train,3.6418,0.4639,0.0000,0.0000,45.39,138,5.7
7350,train,nan,1.5360,nan,nan,nan,0,2.0
7351,train,3.4939,0.3506,0.0748,0.3401,7.21,147,1.5
7352,train,3.5926,0.2653,0.0063,0.0125,22.77,160,5.7
7353,train,5.1324,0.3825,0.0000,0.0124,20.57,161,1.7
7354,train,3.1263,0.2882,0.0875,0.5312,9.17,160,1.5
7355,train,3.3024,0.2917,0.0247,0.1790,17.98,162,3.8
7356,train,3.5262,0.2940,0.0189,0.2327,12.42,159,0.9
7357,train,nan,0.8838,nan,nan,nan,0,0.7
7358,train,4.5079,0.2935,0.0000,0.0497,24.41,161,2.1
7359,train,3.8586,0.4454,0.0080,0.0640,17.32,125,0.7
7360,train,3.5921,0.4565,0.0126,0.1887,12.81,159,3.7
7361,train,nan,0.6647,nan,nan,nan,0,2.1
7362,train,nan,0.5612,nan,nan,nan,0,3.6
7363,train,4.2577,0.3264,0.0000,0.0000,32.91,146,4.9
7364,train,7.3350,0.2997,0.0000,0.0000,32.08,166,1.2
7365,train,3.2759,0.3005,0.1509,0.5723,7.83,159,1.4
7366,train,4.2769,0.5485,0.0000,0.0063,29.75,160,1.7
7367,train,3.9352,0.3895,0.0000,0.0000,42.12,153,1.7
7368,train,3.1748,0.4257,0.0943,0.5346,7.89,159,4.7
7369,train,3.2562,0.3501,0.0067,0.0400,28.26,150,1.2
7370,train,4.1544,0.2952,0.0131,0.0915,17.99,153,1.2
7371,train,6.5309,0.3424,0.0000,0.0000,31.09,162,1.9
7372,train,3.6506,0.3537,0.0494,0.2284,8.99,162,1.8
7373,train,3.9754,0.2953,0.0318,0.0892,18.01,157,1.2
7374,train,3.8515,0.3143,0.0192,0.1218,11.36,156,1.9
7375,train,3.9423,0.4223,0.0000,0.0076,21.06,132,4.2
7376,train,3.3247,0.3760,0.1776,0.5789,6.37,152,2.4
7377,train,3.1628,0.2818,0.0974,0.4481,8.17,154,2.4
7378,train,3.9346,0.2381,0.0000,0.0127,24.66,157,1.7
7379,train,3.3350,0.2280,0.0503,0.2390,14.74,159,1.4
7380,train,4.0132,0.4747,0.0253,0.1013,50.47,158,0.9
7381,train,4.1537,0.3516,0.0000,0.0138,17.92,145,1.8
7382,train,3.4368,0.3183,0.0701,0.3567,8.06,157,2.8
7383,train,4.6203,0.3057,0.0000,0.0000,16.10,160,2.1
7384,train,4.6056,0.2819,0.0000,0.0000,35.61,157,2.3
7385,train,3.3427,0.2634,0.0000,0.1456,18.76,158,3.2
7386,train,3.7114,0.3238,0.0467,0.2000,13.90,150,0.6
7387,train,3.4674,0.3976,0.0067,0.0133,46.45,150,3.2
7388,train,3.6606,0.2486,0.0000,0.0305,18.42,164,5.7
7389,train,4.4290,0.3189,0.0000,0.0316,26.92,158,1.0
7390,train,3.5533,0.3339,0.0455,0.2857,16.88,154,1.2
7391,train,4.8735,0.2748,0.0000,0.0373,10.36,161,1.9
7392,train,4.7110,0.3460,0.0000,0.0000,15.45,153,6.0
7393,train,3.5650,0.2359,0.0617,0.2778,8.99,162,1.0
7394,train,4.1257,0.2751,0.0000,0.0446,11.64,157,1.9
7395,train,4.0673,0.2587,0.0189,0.0440,18.94,159,4.1
7396,train,4.1146,0.4328,0.0062,0.0741,14.70,162,0.9
7397,train,3.1850,0.3186,0.0897,0.3974,18.17,156,1.8
7398,train,3.3775,0.2616,0.1296,0.4321,7.56,162,4.7
7399,train,3.7565,0.3043,0.0789,0.2829,13.19,152,1.4
7400,train,3.2785,0.3204,0.0312,0.2125,14.17,160,5.5
7400,val,4.2175,,0.0303,0.1251,17.24,6803,52.0
